handleId,fieldType,name,description,productImageUrl,collection,sku,ribbon,price,surcharge,visible,discountMode,discountValue,inventory,weight,cost,productOptionName1,productOptionType1,productOptionDescription1,productOptionName2,productOptionType2,productOptionDescription2,productOptionName3,productOptionType3,productOptionDescription3,productOptionName4,productOptionType4,productOptionDescription4,productOptionName5,productOptionType5,productOptionDescription5,productOptionName6,productOptionType6,productOptionDescription6,additionalInfoTitle1,additionalInfoDescription1,additionalInfoTitle2,additionalInfoDescription2,additionalInfoTitle3,additionalInfoDescription3,additionalInfoTitle4,additionalInfoDescription4,additionalInfoTitle5,additionalInfoDescription5,additionalInfoTitle6,additionalInfoDescription6,customTextField1,customTextCharLimit1,customTextMandatory1,customTextField2,customTextCharLimit2,customTextMandatory2,brand
auto_created_4cb1ce29-85d7-4984-a82f-f5818ddd005d,Product,[NEW] I AM ALIVE,"<p>L’orientation du monde des machines est entièrement médiatisée par les nombres. Pour la machine, la réalité est binaire : on et off. Toute connaissance du monde que nous apprenons de la machine passe par ce processus d’abstraction. À mesure que nous devenons plus dépendants de nos machines, nous devons comprendre les limites et les frontières sous-jacentes de cette abstraction.<br>L'œuvre d'art apprend à partir d'une agence en temps réel de milliers de flux de données provenant de tout le pays en utilisant des comportements modifiés nouvellement appris qui sont devenus vivants. Un réseau neuronal crée des modèles à l'intérieur de modèles de données pour réformer l'invisible dans tout le pays. L'œuvre d'art générative est réalisée à l'aide de données sur les transports, la météo et la pollution en Allemagne à l'aide d'une nouvelle API STANZA.API en temps réel avec des processus d'apprentissage automatique non supervisés intégrés. Vous voyez les données réimaginées de tout le pays comme un système vivant.<br>Les données en tant que matériau. Traitement des données sous forme artistique. Il s'agit d'un instantané de l'état actuel du réseau neuronal sur le serveur. L'apprentissage est cumulatif et chaque apparition de nouvelles zones représente un changement dans le réseau neuronal. Les nœuds sont connectés à la représentation en temps réel du flux météo. Si un changement se produit au niveau supérieur du réseau, un nouveau nœud est généré. Une augmentation existe non seulement dans la couche supérieure du réseau neuronal, mais aussi dans les espaces intermédiaires où les données changent. Nous interrogeons donc les tableaux qui stockent les valeurs sur chacun des nœuds des réseaux ainsi que les poids et les forces de chacune des connexions. Ainsi, lorsque l'API Stanza est mise à jour, elle permet l'intégration de n'importe quelle couche du réseau. Ce qui est finalement créé, ce sont des visualisations des processus mathématiques des nœuds internes à mesure que les valeurs résonnent à travers le réseau neuronal. Cette interrogation des réseaux neuronaux en temps réel crée ces visualisations et ces œuvres d'art.<br>Technologie<br>L'API et la base de données Stanza. sont écrites en node.js. Le réseau neuronal est porté de C vers JS. Utilisation de la théorie de résonance adaptative 2- [ART 2] pour créer des méthodes d'apprentissage non supervisées. En conséquence, il est adaptatif et crée de nouveaux groupes de comportements ; ils sont toujours capables d'apprendre de nouveaux modèles d'entrée sans oublier le passé. Les algorithmes d'apprentissage non supervisés apprennent des modèles à partir de données non étiquetées. La machine est obligée de construire une représentation concise de son monde, puis de générer un contenu imaginatif. Les chemins créent des réseaux neuronaux émergents de données à partir de flux de transport de pollution météorologique nouvellement implémentés et présentent le tout en JSON. L'œuvre d'art est réalisée avec JavaScript. Pour afficher l'œuvre, il est préférable d'utiliser jusqu'à trois projecteurs ou trois très grands écrans et veuillez noter que vous avez besoin d'une connexion Internet.</p>",,Stanza,,,0.0,,true,PERCENT,0.0,InStock,,,Genre,DROP_DOWN,masculin,Date,DROP_DOWN,2023,Lieu,DROP_DOWN,Nuremberg,V big data,DROP_DOWN,à completer,Thème,DROP_DOWN,à completer,Statut,DROP_DOWN,artiste auteur,citation,,short,<p>photo : © </p>,Matériaux,trois projecteurs,dimensions,dimension variable,Lieu d'exposition,Deutsches Museum Nuremberg,Dataset,"Data Neural Nets. Can mix all the data feeds or run ART2 over any of the inputs. Weather: Consists of country wide date including temperature, wind speed and direction, rain, snow, humidity and pressure. Pollution. Station name, GPS, Time, Carbon Monoxide, Nitrous Oxide, Humidity, Ozone, Sulphur dioxide, Temp, Wind. Transport Time. GPS, Trains Taxis, Buses, Trams.",,,,,,,
auto_created_a3be52ba-b4f1-4265-82b1-bf6e9c994524,Product,[NEW] The Nemesis Machine: Manifestation,"<p>L'installation utilise des milliers de flux de données en temps réel qui sont traités par un apprentissage automatique non supervisé (IA). L'œuvre prend vie pour représenter l'action en temps réel de l'environnement en tant que système vivant observé. Il s'agit de la version la plus grande et la plus complexe réalisée à ce jour. Elle a été adaptée à l'espace en termes d'apparence physique et d'une nouvelle interface logicielle pour les entrées de données.<br>La machine Nemesis est une œuvre d'art en constante évolution, toujours différente et en constante expansion. L'œuvre présentée ici mesure 110 mètres carrés (il existe différentes tailles qui peuvent être exposées). La complexité de l'œuvre d'art est incorporée à l'agence sociale en temps réel de notre environnement pour créer une ville avatar de bits. Ceci est augmenté de plusieurs couches qui peuvent ne pas sembler évidentes au départ lorsque vous déballez cette œuvre d'art multidisciplinaire. Le résultat intègre l'IA et l'apprentissage automatique non supervisé et s'interroge sur la manière dont l'intelligence artificielle affectera la gouvernance de la ville à l'avenir<br>Il comporte de nombreux systèmes de vie internes, notamment : - La principale fonction est liée aux réseaux de villes intelligentes et aux flux de données en temps réel présentés ici dans toute l'Allemagne, comprenant 250 flux de données sur la pollution, 3 000 points de données météorologiques et 2 500 flux de données de transport en temps réel. Il existe également trois réseaux de capteurs à l'intérieur de l'œuvre d'art dans la galerie, une reconnaissance faciale intégrant le public dans la structure, des flux d'actualités, des flux Twitter et des données financières, ainsi qu'un réseau de capteurs IOT personnalisé.<br>L’œuvre intègre également le public en tant qu’unités de données, en tant qu’interprètes réels, en les suivant dans la galerie et dans la ville et en intégrant ces données dans l’expérience. Cette œuvre cybernétique en temps réel démontre clairement comment nous utilisons nos technologies de manière complice dans l’espace social à tout moment dans cette machine plus grande. L’œuvre contribue non seulement à un champ de pratique que j’appelle l’esthétique panoptique, mais elle est désormais performative à l’échelle mondiale puisque nous sommes tous désormais des unités de données analysées par la machine. Ainsi, la Nemesis Machine est un spectacle au sens littéral du terme, mais aussi dans son sens le plus explicite, en ce sens qu’elle est un objet de la façon dont nous expérimentons le monde qui nous entoure.</p>",,Stanza,,,0.0,,true,PERCENT,0.0,InStock,,,Genre,DROP_DOWN,masculin,Date,DROP_DOWN,2023,Lieu,DROP_DOWN,Nixdorf,V big data,DROP_DOWN,à completer,Thème,DROP_DOWN,à completer,Statut,DROP_DOWN,artiste auteur,citation,,short,<p>photo : © </p>,Matériaux,circuits imprimés,dimensions,Superficie 110 mètres carrés,Lieu d'exposition,Heinz Nixdorf Museum,Dataset,,,,,,,,
auto_created_196b24e0-92d0-40ae-9835-087555e3b36c,Product,[NEW] The Central City,"<p><br>Une œuvre d'art interactive en ligne de Stanza. 1996 - 1998 Cliquez ici pour entrer<br>Central City est une expérience audiovisuelle interactive, en net art. Central City se compose de textes et de sons intégrés, tous conçus pour Internet. La ville devient un réseau organique de grilles et de diagrammes, juxtaposant des images et des sons urbains. Il y a maintenant plus de 30 zones de Central City, et chaque zone contient beaucoup de choses dans chaque section, donc il y a peu de chances que vous ne trouviez pas tout. Chaque zone dispose de plusieurs bandes sonores et de plusieurs choix d'images, utilisant des environnements audio et image génératifs intégrés dans des espaces 3D. Au total, il y a maintenant plus de trente zones de Central City, et chaque zone contient beaucoup de choses dans chaque section.<br>Les œuvres de The Central City portent les titres suivants : universa constructor videotron megalopotron univercity smallworlds textourama elevator maputor proser city central citoxity fostexity textus sounder randomizer cuboid matrixity advercity fibrinet.<br>NB 2007. Ce travail a été réalisé pour un pentium II ou un mac G3. Certaines parties de ce projet tournent trop vite sur le nouveau mac G5 ou dual core. Cette nature instable du logiciel est la raison pour laquelle il faut archiver, capturer et rééditer ce travail. A l'origine, ce travail était présenté en ligne sans documentation, c'est-à-dire juste sous forme de net art, sans aucun texte et ressemblait à ceci :<br>entrer pour voir<br>Prix ​​internationaux pour ce projet. VIDA 6.0. 2004. Premier prix Links Porto 2001, premier prix Videobrasil Sao Paulo 2001, premier prix Cynet art 2000.<br>Expositions pour ce projet (sélectionnées) Ce projet de net art sous diverses formes a également été exposé à.</p>",,Stanza,,,0.0,,true,PERCENT,0.0,InStock,,,Genre,DROP_DOWN,masculin,Date,DROP_DOWN,1996,Lieu,DROP_DOWN,Madrid,V big data,DROP_DOWN,à completer,Thème,DROP_DOWN,vie de la ville,Statut,DROP_DOWN,artiste auteur,citation,,short,<p>photo : © </p>,Matériaux,15 écrans tactiles intégrés dans des tours fabriquées sur mesure,dimensions,/,Lieu d'exposition,Fondation Telefonica,Dataset,cartes de motifs et des données de la ville,,,,,,,
auto_created_8ad939f2-6fad-46dc-b957-a06b621f1173,Product,[NEW] Gods Logic System,,,Stanza,,,0.0,,true,PERCENT,0.0,InStock,,,Genre,DROP_DOWN,masculin,Date,DROP_DOWN,2004,Statut,DROP_DOWN,artiste auteur,,,,,,,,,,citation,,short,<p>photo : © </p>,Matériaux,,dimensions,,Lieu d'exposition,,Dataset,,,,,,,,
auto_created_ccaefb08-7f61-4b90-a652-199b16ed6af4,Product,[NEW] The Reader.,,,Stanza,,,0.0,,true,PERCENT,0.0,InStock,,,Genre,DROP_DOWN,masculin,Date,DROP_DOWN,2015,Lieu,DROP_DOWN,Milton Keynes,V big data,DROP_DOWN,à completer,Thème,DROP_DOWN,à completer,Statut,DROP_DOWN,artiste auteur,citation,,short,<p>photo : © </p>,Matériaux,"100 écrans matriciels à LED et de cartes PCB conçues et fabriquées sur mesure, de câbles sur mesure, d'un corps en plexiglas fabriqué et modélisé sur mesure, d'un boîtier de base et d'une plaque métallique découpée au laser, de cartes PCB Arduino, de prises de courant et d'un boîtier d'alimentation personnalisé",dimensions,225CM PAR 84CM PAR 80 CM POIDS 40 KG,Lieu d'exposition,<br>Milton Keynes Central Library,Dataset,British Library,,,,,,,
auto_created_b9a290aa-88c3-413a-8e02-d166f4858498,Product,[NEW] Black Shoals: Dark Matter,,,Lise Autogena et Joshua Portway,,,0.0,,true,PERCENT,0.0,InStock,,,Genre,DROP_DOWN,masculin;féminin,Date,DROP_DOWN,2015,Lieu,DROP_DOWN,Singapore,V big data,DROP_DOWN,à completer,Thème,DROP_DOWN,à completer,Statut,DROP_DOWN,à completer,citation,,short,<p>photo : © </p>,Matériaux,,dimensions,,Lieu d'exposition,ArtScience Museum Singapore,Dataset,,,,,,,,
auto_created_30c57435-1d5d-4056-b93b-6a0ef63f7686,Product,[NEW] My Little Big Data,,,Eva & Franco Mattes,,,0.0,,true,PERCENT,0.0,InStock,,,Genre,DROP_DOWN,masculin;féminin,Date,DROP_DOWN,2019,Lieu,DROP_DOWN,Bergamo,V big data,DROP_DOWN,à completer,Thème,DROP_DOWN,à completer,Statut,DROP_DOWN,à completer,citation,,short,<p>photo : © </p>,Matériaux,,dimensions,,Lieu d'exposition,GAMeC,Dataset,,,,,,,,
auto_created_88b5ed38-433c-4e3f-9922-f229e069272b,Product,[NEW] World Processor,,,Ingo Günther,,,0.0,,true,PERCENT,0.0,InStock,,,Genre,DROP_DOWN,masculin,Date,DROP_DOWN,1989 – 2013,Lieu,DROP_DOWN,Barcelone,V big data,DROP_DOWN,à completer,Thème,DROP_DOWN,à completer,Statut,DROP_DOWN,à completer,citation,,short,<p>photo : © </p>,Matériaux,100 globes,dimensions,L'échelle 1:40 million,Lieu d'exposition,Big Bang Data,Dataset,,,,,,,,
auto_created_4ac6e34c-4591-4e84-b425-ba7adffb2574,Product,[NEW] WORLD PROCESSOR POWERED BY GEO-COSMOS (WPXGC),,,Ingo Günther,,,0.0,,true,PERCENT,0.0,InStock,,,Genre,DROP_DOWN,masculin,Date,DROP_DOWN,2017,Lieu,DROP_DOWN,Hanover,V big data,DROP_DOWN,à completer,Thème,DROP_DOWN,à completer,Statut,DROP_DOWN,à completer,citation,,short,<p>photo : © </p>,Matériaux,,dimensions,,Lieu d'exposition,Hood Downtown,Dataset,,,,,,,,
auto_created_4917a259-177a-49dd-9abc-68996465030b,Product,[NEW] Database Imaginary,,,Lisa Jevbratt,,,0.0,,true,PERCENT,0.0,InStock,,,Genre,DROP_DOWN,Féminin,Date,DROP_DOWN,(1999/2002),Lieu,DROP_DOWN,Toronto,V big data,DROP_DOWN,à completer,Thème,DROP_DOWN,à completer,Statut,DROP_DOWN,à completer,citation,,short,<p>photo : © </p>,Matériaux,,dimensions,,Lieu d'exposition,blackwoodgallery,Dataset,,,,,,,,
auto_created_89de49ac-98b9-4188-ab4d-364e9de9c780,Product,[NEW] DATA BEAUTIFUL,,,Lev Manovitch,,,0.0,,true,PERCENT,0.0,InStock,,,Genre,DROP_DOWN,masculin,Date,DROP_DOWN,2001,Lieu,DROP_DOWN,Paris,V big data,DROP_DOWN,à completer,Thème,DROP_DOWN,à completer,Statut,DROP_DOWN,à completer,citation,,short,<p>photo : © </p>,Matériaux,,dimensions,,Lieu d'exposition,La gaité lyrique,Dataset,,,,,,,,
auto_created_acc90084-495a-4267-a9d1-fb86e5512e16,Product,[NEW] Face to Facebook,,,Paolo Cirio and Alessandro Ludovico,,,0.0,,true,PERCENT,0.0,InStock,,,Genre,DROP_DOWN,masculin,Date,DROP_DOWN,2011,Lieu,DROP_DOWN,Bilbao,V big data,DROP_DOWN,à completer,Thème,DROP_DOWN,à completer,Statut,DROP_DOWN,à completer,citation,,short,<p>photo : © </p>,Matériaux,,dimensions,dimenions variables,Lieu d'exposition,Alhóndiga,Dataset,,,,,,,,
auto_created_225e1d53-e5ec-483b-a6c9-0f03571ec85d,Product,[NEW] Awake,,,Tekja,,,0.0,,true,PERCENT,0.0,InStock,,,Genre,DROP_DOWN,masculin;féminin,Date,DROP_DOWN,2019,Lieu,DROP_DOWN,Londres,V big data,DROP_DOWN,à completer,Thème,DROP_DOWN,à completer,Statut,DROP_DOWN,à completer,citation,,short,<p>photo : © </p>,Matériaux,Live data installation,dimensions,,Lieu d'exposition,Somerset House,Dataset,,,,,,,,
auto_created_1c870a12-2958-4dbe-9ae7-4fc92efd06fa,Product,[NEW] London Data Streams,,,Tekja,,,0.0,,true,PERCENT,0.0,InStock,,,Genre,DROP_DOWN,masculin;féminin,Date,DROP_DOWN,2016,Lieu,DROP_DOWN,Barcelone,V big data,DROP_DOWN,à completer,Thème,DROP_DOWN,à completer,Statut,DROP_DOWN,studio,citation,,short,<p>photo : © </p>,Matériaux,vidéo projection,dimensions,dimenions variables,Lieu d'exposition,Big Bang Data,Dataset,"Cet article suit trois flux d'informations en temps réel : les publications Twitter, les photos Instagram et les mises à jour de Transport for London. Ces informations sont présentées une fois sous forme de données brutes complexes, puis sous forme d'explorations interactives",,,,,,,
auto_created_f124be75-6a3b-4c74-9aee-1c7e5653a4e7,Product,[NEW] flux,,,john b carpenter,,,0.0,,true,PERCENT,0.0,InStock,,,Genre,DROP_DOWN,/,Date,DROP_DOWN,2017,V big data,DROP_DOWN,à completer,Thème,DROP_DOWN,à completer,Statut,DROP_DOWN,à completer,,,,citation,,short,<p>photo : © </p>,Matériaux,,dimensions,,Lieu d'exposition,,Dataset,,,,,,,,
auto_created_24fe0cb0-3e4c-4b37-b3cc-6032077092d6,Product,[NEW] Di Protoni e Dati,,,Art is open source,,,0.0,,true,PERCENT,0.0,InStock,,,Genre,DROP_DOWN,masculin;féminin,Date,DROP_DOWN,2021,Lieu,DROP_DOWN,événement en ligne,V big data,DROP_DOWN,à completer,Thème,DROP_DOWN,à completer,Statut,DROP_DOWN,duo,citation,,short,<p>photo : © </p>,Matériaux,projection,dimensions,,Lieu d'exposition,,Dataset,"Un logiciel a été créé pour extraire des informations des données DICOM utilisées pour stocker les informations sur chaque séance de protonthérapie : quantité, énergie, durée, angle et orientation du portique et du lit montés sur le bras robotique. Ces données sont ensuite utilisées : de calculer géométriquement la position du portique par rapport à la position du lit robotisé, de générer les paramètres nécessaires à la génération du son (où sont les oreilles du patient par rapport à l'émetteur de particules ?) pour générer les sons en conséquence A propos de la génération sonore : diverses expériences ont été réalisées, à des fins différentes. Dans l’œuvre, pour des raisons esthétiques, nous avons voulu obtenir un type de son qui soit humoristiquement étranger : quelque chose d’étrange et de différent de notre perception quotidienne, mais aussi « magique » et « curieux ».",,,,,,,
auto_created_4097edc2-eca4-4477-81f9-a08d7769c813,Product,[NEW] La cura,,,Art is open source,,,0.0,,true,PERCENT,0.0,InStock,,,Genre,DROP_DOWN,masculin;féminin,Date,DROP_DOWN,2012,V big data,DROP_DOWN,à completer,Thème,DROP_DOWN,à completer,Statut,DROP_DOWN,à completer,,,,citation,,short,<p>photo : © </p>,Matériaux,,dimensions,,Lieu d'exposition,,Dataset,,,,,,,,
auto_created_db0d1a0a-c5c3-49a2-b227-a4f4efee95d8,Product,[NEW] Human Ecosystems,,,Art is open source,,,0.0,,true,PERCENT,0.0,InStock,,,Genre,DROP_DOWN,masculin;féminin,Date,DROP_DOWN,Rome,V big data,DROP_DOWN,à completer,Thème,DROP_DOWN,à completer,Statut,DROP_DOWN,à completer,,,,citation,,short,<p>photo : © </p>,Matériaux,,dimensions,,Lieu d'exposition,Maaxi,Dataset,,,,,,,,
auto_created_42291d77-2434-42dc-9413-d5c38638c9e5,Product,[NEW] Persona Non Data,,,Art is open source,,,0.0,,true,PERCENT,0.0,InStock,,,Genre,DROP_DOWN,masculin;féminin,Date,DROP_DOWN,2016,Lieu,DROP_DOWN,Barcelone,V big data,DROP_DOWN,à completer,Thème,DROP_DOWN,à completer,Statut,DROP_DOWN,à completer,citation,,short,<p>photo : © </p>,Matériaux,,dimensions,,Lieu d'exposition,Big Bang Data,Dataset,,,,,,,,
auto_created_6f564516-8d48-4957-9dfe-8a821921cf56,Product,[NEW] FLYLIGHT,,,DRIFT,,,0.0,,true,PERCENT,0.0,InStock,,,Genre,DROP_DOWN,masculin;féminin,Date,DROP_DOWN,2007,Lieu,DROP_DOWN,Milan,V big data,DROP_DOWN,à completer,Thème,DROP_DOWN,à completer,Statut,DROP_DOWN,studio,citation,,short,<p>photo : ©Ronald Smits </p>,Matériaux,"erre borosilicaté, aluminium, câbles, lampes LED, électronique",dimensions,(L x l x H) : 300 mm x Ø 40 mm,Lieu d'exposition,Salone del Mobile,Dataset,"capteurs à ultrasons, ainsi la présence de spectateurs est détectée. Selon qu’ils se rapprochent ou s’éloignent l’installation traduit visuellement le comportement que pourrait avoir une nuée d’oiseaux.",,,,,,,
auto_created_0a07a937-8f75-468a-a794-02903fa16924,Product,[NEW] Unerasable characters II,,,Winnie Soon,,,0.0,,true,PERCENT,0.0,InStock,,,Genre,DROP_DOWN,Féminin,Date,DROP_DOWN,2022,Lieu,DROP_DOWN,Linz,V big data,DROP_DOWN,à completer,Thème,DROP_DOWN,à completer,Statut,DROP_DOWN,artiste auteur,citation,,short,<p>photo : © </p>,Matériaux,,dimensions,,Lieu d'exposition,Ars Electronica,Dataset,"La série Unerasable Characters recueille des voix inédites sous forme de données textuelles censurées/effacées (autorisation refusée). Elle s’appuie sur l’une des plus grandes plateformes de médias sociaux en Chine, Weibo, via le système appelé « Weiboscope », un projet de collecte et de visualisation de données développé par le Dr King-wa Fu de l’Université de Hong Kong. Le système a régulièrement échantillonné les chronologies d’un ensemble de microblogueurs chinois sélectionnés qui ont plus de 1 000 abonnés ou dont les publications sont fréquemment censurées.",,,,,,,
auto_created_d4fe0806-b3ee-4194-8dd8-827077af160c,Product,[NEW] Extensions,,,christina balch,,,0.0,,true,PERCENT,0.0,InStock,,,Genre,DROP_DOWN,Féminin,Date,DROP_DOWN,2019,Lieu,DROP_DOWN,/,V big data,DROP_DOWN,à completer,Thème,DROP_DOWN,à completer,Statut,DROP_DOWN,artiste auteur,citation,,short,<p>photo : © </p>,Matériaux,"Impression 3D de battements de cœur préenregistrés 
<br>par Arduino Appareils mobiles Support d'armes à feu trouvé avec des pieds de cerf Conception de site Web Dessin",dimensions,/,Lieu d'exposition,/,Dataset,"je commence par sélectionner un ensemble de données personnelles. Par exemple, j'enregistre mon rythme cardiaque, puis je crée des objets physiques et numériques qui visualisent ces données, comme dans les Extensions 01-001 , 01-002 et 01-003 . Le projet découle de l'idée de mémoire numérique. De la même manière qu'un smartphone est une extension de notre corps ou de notre cerveau (notre mémoire numérique), j'externalise et préserve mes données sous forme d'objets d'art auxquels je pourrai me référer ultérieurement.",,,,,,,
auto_created_d8c76f0a-80d0-44ec-9440-78a35d66c0ce,Product,[NEW] Mama Data,,,christina balch,,,0.0,,true,PERCENT,0.0,InStock,,,Genre,DROP_DOWN,Féminin,Date,DROP_DOWN,2023,Lieu,DROP_DOWN,Northampton,V big data,DROP_DOWN,à completer,Thème,DROP_DOWN,à completer,Statut,DROP_DOWN,artiste auteur,citation,,short,<p>photo : © </p>,Matériaux,/,/,/,/,Anchor House of Artists à Northampton,Dataset,"données qu’elle a collectées en 2020 au cours de sa première année en tant que parent. Les données brutes illustrent la banalité de cette phase de la parentalité – sommeil, allaitement, biberon, sommeil, allaitement, biberon",,,,,,,
auto_created_dcbba5e6-05da-4778-a61f-815122f84f14,Product,[NEW] On Being Seen,,,christina balch,,,0.0,,true,PERCENT,0.0,InStock,,,Genre,DROP_DOWN,Féminin,Date,DROP_DOWN,2021,Lieu,DROP_DOWN,North Adams,V big data,DROP_DOWN,à completer,Thème,DROP_DOWN,à completer,Statut,DROP_DOWN,co-création,citation,,short,<p>photo : ©Jon Verney </p>,Matériaux,/,/,/,Lieu d'exposition,INSTALLATION SPACE,Dataset,confidentialité et le suivi des données sur les appareils personnels et dans le domaine privé de nos maisons et de notre vie privée.,,,,,,,
auto_created_f14f5fa3-ad71-4456-b2c6-e99b6be06956,Product,[NEW] Unnumbered Sparks,"<p>« Un espace social à la fois physique et virtuel » – critique d’art Mary Louise Schumacher<br>Le Studio Echelman a installé sa plus grande et plus interactive installation de sculptures à ce jour à l'occasion du 30e anniversaire de la conférence TED, en mars 2014. La sculpture aérienne monumentale s'étendait sur 745 pieds entre le Fairmont Waterfront de 24 étages et le Vancouver Convention Center, mettant l'artiste au défi de travailler à l'échelle la plus ambitieuse à ce jour - plus de deux fois la taille de sa plus grande sculpture précédente.<br>La sculpture a été présentée avec une œuvre originale et interactive créée en collaboration avec l'artiste Aaron Koblin, directeur créatif de l'équipe Data Arts du Creative Lab de Google. La nuit, la sculpture a pris vie lorsque les visiteurs ont pu chorégraphier l'éclairage en temps réel à l'aide de gestes physiques sur leurs appareils mobiles. Des faisceaux de lumière éclatants ont été projetés à grande échelle grâce à de petits mouvements sur les téléphones des spectateurs.<br>De jour, la forme délicate et pourtant monumentale de la sculpture est subtile, se fondant dans les nuages ​​et le ciel. Une matrice complexe de 860 000 nœuds faits à la main et à la machine et de 145 miles de fibres tressées pesant près de 3 500 livres s'étend sur 745 pieds pour constituer Skies Painted with Unnumbered Sparks.<br>Pour atteindre une telle échelle et une telle complexité, Echelman s'est tourné vers Autodesk, un leader des logiciels de conception 3D qui recherche des problèmes de conception intéressants. Autodesk a collaboré avec Studio Echelman pour créer un logiciel 3D personnalisé afin de modéliser la sculpture et de tester sa faisabilité. « Le logiciel m'a permis d'explorer la densité, la forme et l'échelle de manière beaucoup plus détaillée », explique Echelman. « Nous pouvons manipuler nos conceptions et voir les résultats immédiatement. Nous sommes en mesure de repousser encore plus loin les limites de nos conceptions. »<br>Entièrement constituée de fibres souples, la sculpture peut être fixée directement dans l’architecture urbaine existante. Pour soutenir l’œuvre d’art sur une aussi grande portée, Echelman a utilisé la fibre Honeywell Spectra, un matériau léger et durable 15 fois plus résistant que l’acier. Elle est conçue pour voyager dans les villes du monde entier après l’exposition de la conférence TED 2014 comme une « idée qui mérite d’être diffusée ».</p>",,Aaron Koblin; Janet Echelman,,,0.0,,true,PERCENT,0.0,InStock,,,Genre,DROP_DOWN,masculin,Date,DROP_DOWN,2014,Lieu,DROP_DOWN,Vancouver,V big data,DROP_DOWN,à completer,Thème,DROP_DOWN,à completer,Statut,DROP_DOWN,co-création,citation,,short,<p>photo : © </p>,Matériaux,"Nylon torsadé, polyester tressé, fibre Honeywell Spectra et éclairage interactif et coloré",dimensions,"Dimensions du filet : 300 pi de longueur x 110 pi de largeur x 40 pi de profondeur
<br>Dimensions d'installation : 745 pi de longueur x 475 pi de largeur x 175 pi de hauteur",Lieu d'exposition,Convention Center,Dataset,"L’éclairage de la sculpture est en fait un site Web géant », explique Koblin. « Il s’agit d’une immense fenêtre Google Chrome répartie sur cinq projecteurs HD. Le contenu est rendu en WebGL. Il utilise Javascript et des shaders pour restituer les particules et les sprites en fonction des mouvements de l’utilisateur, qui sont transmis du navigateur mobile à notre navigateur de rendu via des websockets. Il y a beaucoup d’éléments mobiles ici, du réseau local au serveur (écrit en Go), au système audio (fonctionnant également dans Chrome avec Web Audio API) jusqu’au système de contrôle de l’éclairage LED, qui récupère les données de pixels directement du navigateur. »",,,,,,,
